filepath,x1,x2,x3,x4,x5,x6,x7,x8
C:\dev\dataset\ThinFilm\PMMA\data1\0188.tif,0.007356,14.711284,0.005347,0.007052,1253.23645,1249.858398,-1.31466,11.972509
C:\dev\dataset\ThinFilm\PMMA\data1\0189.tif,0.007356,14.711284,0.005424,0.00704,1253.331909,1249.843262,-1.318753,11.972756
C:\dev\dataset\ThinFilm\PMMA\data1\0190.tif,0.007413,14.825938,0.005332,0.007173,1253.217407,1250.008545,-1.297875,11.97301
C:\dev\dataset\ThinFilm\PMMA\data1\0191.tif,0.007347,14.694905,0.005395,0.007166,1253.296509,1249.999634,-1.34522,11.973258
C:\dev\dataset\ThinFilm\PMMA\data1\0192.tif,0.007593,15.186278,0.005408,0.007181,1253.311768,1250.019043,-1.328082,11.973518
C:\dev\dataset\ThinFilm\PMMA\data1\0193.tif,0.007397,14.793179,0.005473,0.007234,1253.393677,1250.085083,-1.327955,11.973759
C:\dev\dataset\ThinFilm\PMMA\data1\0194.tif,0.007519,15.038866,0.0055,0.007287,1253.427368,1250.150024,-1.321732,11.974013
C:\dev\dataset\ThinFilm\PMMA\data1\0195.tif,0.007544,15.088003,0.005535,0.007445,1253.470825,1250.345947,-1.324744,11.97426
C:\dev\dataset\ThinFilm\PMMA\data1\0196.tif,0.007577,15.15352,0.005583,0.00737,1253.529785,1250.253174,-1.344949,11.974507
C:\dev\dataset\ThinFilm\PMMA\data1\0197.tif,0.007798,15.595756,0.005754,0.007421,1253.743896,1250.31665,-1.320158,11.974761
C:\dev\dataset\ThinFilm\PMMA\data1\0198.tif,0.007691,15.382827,0.005718,0.007466,1253.698608,1250.372925,-1.289636,11.975008
C:\dev\dataset\ThinFilm\PMMA\data1\0199.tif,0.007732,15.464723,0.005697,0.007566,1253.671753,1250.49646,-1.305758,11.975269
C:\dev\dataset\ThinFilm\PMMA\data1\0200.tif,0.007741,15.481102,0.005842,0.00773,1253.852661,1250.700439,-1.328151,11.975517
C:\dev\dataset\ThinFilm\PMMA\data1\0201.tif,0.007798,15.595756,0.005807,0.007593,1253.809326,1250.529663,-1.323307,11.975764
C:\dev\dataset\ThinFilm\PMMA\data1\0202.tif,0.007904,15.808684,0.005929,0.007887,1253.961182,1250.894409,-1.307528,11.976018
C:\dev\dataset\ThinFilm\PMMA\data1\0203.tif,0.007945,15.89058,0.005877,0.007873,1253.896606,1250.877441,-1.330244,11.976265
C:\dev\dataset\ThinFilm\PMMA\data1\0204.tif,0.007945,15.89058,0.005905,0.007922,1253.931396,1250.938965,-1.339621,11.976519
C:\dev\dataset\ThinFilm\PMMA\data1\0205.tif,0.007904,15.808684,0.005993,0.008055,1254.041138,1251.103027,-1.341691,11.976766
C:\dev\dataset\ThinFilm\PMMA\data1\0206.tif,0.008117,16.234541,0.006017,0.008029,1254.071167,1251.070923,-1.344055,11.97702
C:\dev\dataset\ThinFilm\PMMA\data1\0207.tif,0.008027,16.054371,0.005997,0.008073,1254.046631,1251.126465,-1.334377,11.977267
C:\dev\dataset\ThinFilm\PMMA\data1\0208.tif,0.008109,16.218162,0.006082,0.008148,1254.152466,1251.219238,-1.346207,11.977522
C:\dev\dataset\ThinFilm\PMMA\data1\0209.tif,0.008191,16.381953,0.006119,0.008143,1254.198975,1251.212769,-1.33971,11.977762
C:\dev\dataset\ThinFilm\PMMA\data1\0210.tif,0.008093,16.185404,0.006198,0.008256,1254.297485,1251.352539,-1.330684,11.978023
C:\dev\dataset\ThinFilm\PMMA\data1\0211.tif,0.008117,16.234541,0.006211,0.008279,1254.313354,1251.381348,-1.331891,11.978277
C:\dev\dataset\ThinFilm\PMMA\data1\0212.tif,0.00815,16.300058,0.006175,0.008193,1254.267822,1251.275513,-1.332898,11.978524
C:\dev\dataset\ThinFilm\PMMA\data1\0213.tif,0.008322,16.644019,0.006276,0.008324,1254.393555,1251.437134,-1.326949,11.978771
C:\dev\dataset\ThinFilm\PMMA\data1\0214.tif,0.008445,16.889706,0.006317,0.008394,1254.445679,1251.523926,-1.326387,11.979019
C:\dev\dataset\ThinFilm\PMMA\data1\0215.tif,0.00815,16.300058,0.006302,0.00847,1254.42627,1251.618042,-1.32866,11.979273
C:\dev\dataset\ThinFilm\PMMA\data1\0216.tif,0.008396,16.791431,0.006283,0.008605,1254.40332,1251.785645,-1.344002,11.979527
C:\dev\dataset\ThinFilm\PMMA\data1\0217.tif,0.008437,16.873327,0.006432,0.008722,1254.588867,1251.931396,-1.369406,11.979774
C:\dev\dataset\ThinFilm\PMMA\data1\0218.tif,0.008347,16.693156,0.0065,0.008641,1254.673828,1251.830811,-1.356006,11.980028
C:\dev\dataset\ThinFilm\PMMA\data1\0219.tif,0.008535,17.069876,0.006467,0.008631,1254.631836,1251.818115,-1.329311,11.980275
C:\dev\dataset\ThinFilm\PMMA\data1\0220.tif,0.008494,16.98798,0.006502,0.008821,1254.675659,1252.054321,-1.334661,11.980536
C:\dev\dataset\ThinFilm\PMMA\data1\0221.tif,0.008527,17.053497,0.006524,0.008913,1254.702881,1252.167847,-1.356704,11.980776
C:\dev\dataset\ThinFilm\PMMA\data1\0222.tif,0.0086,17.200909,0.006576,0.008813,1254.7677,1252.044678,-1.366201,11.98103
C:\dev\dataset\ThinFilm\PMMA\data1\0223.tif,0.008682,17.3647,0.006547,0.009117,1254.731689,1252.421143,-1.340277,11.981277
C:\dev\dataset\ThinFilm\PMMA\data1\0224.tif,0.008658,17.315563,0.006569,0.009112,1254.758911,1252.414917,-1.392549,11.981525
C:\dev\dataset\ThinFilm\PMMA\data1\0225.tif,0.008723,17.446595,0.006737,0.00912,1254.96936,1252.425293,-1.387162,11.981779
C:\dev\dataset\ThinFilm\PMMA\data1\0226.tif,0.008805,17.610387,0.006795,0.009174,1255.040649,1252.49231,-1.353622,11.982019
C:\dev\dataset\ThinFilm\PMMA\data1\0227.tif,0.00874,17.479354,0.00676,0.009163,1254.997681,1252.479248,-1.350194,11.98228
C:\dev\dataset\ThinFilm\PMMA\data1\0228.tif,0.008822,17.643145,0.006783,0.00927,1255.026245,1252.611694,-1.355505,11.982534
C:\dev\dataset\ThinFilm\PMMA\data1\0229.tif,0.008797,17.594007,0.006805,0.009126,1255.053711,1252.432617,-1.366678,11.982781
C:\dev\dataset\ThinFilm\PMMA\data1\0230.tif,0.009174,18.347447,0.006879,0.009384,1255.14563,1252.752686,-1.341035,11.983035
C:\dev\dataset\ThinFilm\PMMA\data1\0231.tif,0.009043,18.085381,0.006945,0.009336,1255.22876,1252.692993,-1.364152,11.983282
C:\dev\dataset\ThinFilm\PMMA\data1\0232.tif,0.009182,18.363826,0.006818,0.009411,1255.069458,1252.786011,-1.344129,11.98353
C:\dev\dataset\ThinFilm\PMMA\data1\0233.tif,0.009206,18.412963,0.006909,0.009308,1255.18335,1252.658813,-1.380322,11.983784
C:\dev\dataset\ThinFilm\PMMA\data1\0234.tif,0.009002,18.003485,0.006995,0.009397,1255.290771,1252.769165,-1.347217,11.984038
C:\dev\dataset\ThinFilm\PMMA\data1\0235.tif,0.009198,18.396584,0.006993,0.009508,1255.287598,1252.906982,-1.343331,11.984285
C:\dev\dataset\ThinFilm\PMMA\data1\0236.tif,0.00919,18.380205,0.007004,0.00974,1255.30188,1253.194214,-1.359723,11.984539
C:\dev\dataset\ThinFilm\PMMA\data1\0237.tif,0.009141,18.28193,0.00708,0.009932,1255.396973,1253.433472,-1.390537,11.984786
C:\dev\dataset\ThinFilm\PMMA\data1\0238.tif,0.009206,18.412963,0.007035,0.009841,1255.339966,1253.320435,-1.402778,11.98504
C:\dev\dataset\ThinFilm\PMMA\data1\0239.tif,0.009354,18.707787,0.007152,0.009873,1255.48584,1253.359497,-1.398936,11.985288
C:\dev\dataset\ThinFilm\PMMA\data1\0240.tif,0.009264,18.527617,0.007133,0.009989,1255.46228,1253.50415,-1.380461,11.985542
C:\dev\dataset\ThinFilm\PMMA\data1\0241.tif,0.009477,18.953474,0.007213,0.010139,1255.562012,1253.690674,-1.400451,11.985789
C:\dev\dataset\ThinFilm\PMMA\data1\0242.tif,0.009395,18.789683,0.00732,0.010285,1255.695801,1253.871582,-1.405745,11.986043
C:\dev\dataset\ThinFilm\PMMA\data1\0243.tif,0.009313,18.625891,0.007382,0.010273,1255.772827,1253.856689,-1.405058,11.98629
C:\dev\dataset\ThinFilm\PMMA\data1\0244.tif,0.009395,18.789683,0.007322,0.010322,1255.698486,1253.917236,-1.39169,11.986544
C:\dev\dataset\ThinFilm\PMMA\data1\0245.tif,0.009485,18.969853,0.0074,0.01023,1255.795166,1253.803101,-1.409677,11.986791
C:\dev\dataset\ThinFilm\PMMA\data1\0246.tif,0.009616,19.231918,0.007507,0.010296,1255.928467,1253.885498,-1.382457,11.987045
C:\dev\dataset\ThinFilm\PMMA\data1\0247.tif,0.009731,19.461226,0.007529,0.01027,1255.956543,1253.852905,-1.37161,11.987293
C:\dev\dataset\ThinFilm\PMMA\data1\0248.tif,0.009583,19.166402,0.007554,0.010335,1255.987183,1253.932983,-1.364022,11.987554
C:\dev\dataset\ThinFilm\PMMA\data1\0249.tif,0.009673,19.346572,0.00759,0.010384,1256.031982,1253.994019,-1.368125,11.987794
C:\dev\dataset\ThinFilm\PMMA\data1\0250.tif,0.009813,19.625017,0.007552,0.0104,1255.984863,1254.014282,-1.368144,11.988048
C:\dev\dataset\ThinFilm\PMMA\data1\0251.tif,0.009657,19.313814,0.007654,0.010448,1256.111816,1254.072876,-1.377153,11.988295
C:\dev\dataset\ThinFilm\PMMA\data1\0252.tif,0.009788,19.57588,0.007667,0.010712,1256.127808,1254.401001,-1.364981,11.988549
C:\dev\dataset\ThinFilm\PMMA\data1\0253.tif,0.009796,19.592259,0.007697,0.010797,1256.164917,1254.50708,-1.397198,11.988796
C:\dev\dataset\ThinFilm\PMMA\data1\0254.tif,0.009763,19.526742,0.007713,0.010952,1256.185547,1254.699097,-1.402893,11.989043
C:\dev\dataset\ThinFilm\PMMA\data1\0255.tif,0.009845,19.690534,0.007768,0.010823,1256.25354,1254.539185,-1.419925,11.989298
C:\dev\dataset\ThinFilm\PMMA\data1\0256.tif,0.009731,19.461226,0.007881,0.011091,1256.395142,1254.871948,-1.393392,11.989552
C:\dev\dataset\ThinFilm\PMMA\data1\0257.tif,0.009813,19.625017,0.007867,0.010954,1256.377197,1254.701294,-1.407324,11.989799
C:\dev\dataset\ThinFilm\PMMA\data1\0258.tif,0.009919,19.837946,0.007863,0.011029,1256.372559,1254.794434,-1.392417,11.990053
C:\dev\dataset\ThinFilm\PMMA\data1\0259.tif,0.01005,20.100011,0.007922,0.011103,1256.445679,1254.886108,-1.402623,11.9903
C:\dev\dataset\ThinFilm\PMMA\data1\0260.tif,0.01014,20.280182,0.007992,0.011323,1256.532959,1255.159424,-1.401553,11.990554
C:\dev\dataset\ThinFilm\PMMA\data1\0261.tif,0.010148,20.296561,0.007932,0.011434,1256.458862,1255.296875,-1.416826,11.990801
C:\dev\dataset\ThinFilm\PMMA\data1\0262.tif,0.010165,20.329319,0.008063,0.011501,1256.621338,1255.380859,-1.441412,11.991048
C:\dev\dataset\ThinFilm\PMMA\data1\0263.tif,0.010214,20.427594,0.00814,0.011356,1256.717407,1255.200317,-1.426501,11.991303
C:\dev\dataset\ThinFilm\PMMA\data1\0264.tif,0.010165,20.329319,0.008188,0.011371,1256.777466,1255.21936,-1.395117,11.991557
C:\dev\dataset\ThinFilm\PMMA\data1\0265.tif,0.01023,20.460352,0.008156,0.011567,1256.738281,1255.462158,-1.388789,11.99179
C:\dev\dataset\ThinFilm\PMMA\data1\0266.tif,0.010107,20.214665,0.008302,0.011379,1256.919434,1255.228394,-1.418132,11.992058
C:\dev\dataset\ThinFilm\PMMA\data1\0267.tif,0.010345,20.689659,0.008254,0.011587,1256.859741,1255.486816,-1.37062,11.992305
C:\dev\dataset\ThinFilm\PMMA\data1\0268.tif,0.010369,20.738797,0.008331,0.01148,1256.956421,1255.354858,-1.40379,11.992559
C:\dev\dataset\ThinFilm\PMMA\data1\0269.tif,0.010148,20.296561,0.00832,0.011541,1256.942261,1255.430542,-1.377971,11.992806
C:\dev\dataset\ThinFilm\PMMA\data1\0270.tif,0.010386,20.771555,0.008398,0.011555,1257.039673,1255.44751,-1.387168,11.99306
C:\dev\dataset\ThinFilm\PMMA\data1\0271.tif,0.010378,20.755176,0.008462,0.011625,1257.118652,1255.534668,-1.375884,11.993308
C:\dev\dataset\ThinFilm\PMMA\data1\0272.tif,0.010476,20.951725,0.008466,0.012035,1257.12439,1256.042725,-1.373889,11.993562
C:\dev\dataset\ThinFilm\PMMA\data1\0273.tif,0.010648,21.295686,0.00852,0.012112,1257.191772,1256.138794,-1.421487,11.993809
C:\dev\dataset\ThinFilm\PMMA\data1\0274.tif,0.010541,21.082758,0.0085,0.012163,1257.166138,1256.202026,-1.421558,11.994063
C:\dev\dataset\ThinFilm\PMMA\data1\0275.tif,0.01064,21.279307,0.008598,0.012437,1257.289062,1256.54187,-1.43099,11.99431
C:\dev\dataset\ThinFilm\PMMA\data1\0276.tif,0.010591,21.181033,0.008577,0.012488,1257.262329,1256.605469,-1.446429,11.994564
C:\dev\dataset\ThinFilm\PMMA\data1\0277.tif,0.010664,21.328445,0.00862,0.012469,1257.315552,1256.581421,-1.456024,11.994811
C:\dev\dataset\ThinFilm\PMMA\data1\0278.tif,0.010672,21.344824,0.008608,0.01247,1257.30127,1256.58313,-1.44656,11.995059
C:\dev\dataset\ThinFilm\PMMA\data1\0279.tif,0.010779,21.557752,0.008646,0.012447,1257.348633,1256.554565,-1.44865,11.995313
C:\dev\dataset\ThinFilm\PMMA\data1\0280.tif,0.01073,21.459478,0.008678,0.012499,1257.388672,1256.619629,-1.439603,11.99556
C:\dev\dataset\ThinFilm\PMMA\data1\0281.tif,0.01082,21.639648,0.008725,0.012636,1257.447144,1256.789307,-1.440328,11.995814
C:\dev\dataset\ThinFilm\PMMA\data1\0282.tif,0.010967,21.934472,0.008771,0.01239,1257.504272,1256.484009,-1.448246,11.996054
C:\dev\dataset\ThinFilm\PMMA\data1\0283.tif,0.010812,21.623269,0.008859,0.012523,1257.61377,1256.649292,-1.412648,11.996315
C:\dev\dataset\ThinFilm\PMMA\data1\0284.tif,0.010754,21.508615,0.008884,0.01248,1257.64502,1256.595947,-1.413669,11.996562
C:\dev\dataset\ThinFilm\PMMA\data1\0285.tif,0.010869,21.737922,0.00897,0.012597,1257.753052,1256.740601,-1.404841,11.996816
C:\dev\dataset\ThinFilm\PMMA\data1\0286.tif,0.010975,21.950851,0.008988,0.013001,1257.774292,1257.242554,-1.404266,11.99707
C:\dev\dataset\ThinFilm\PMMA\data1\0287.tif,0.010975,21.950851,0.009105,0.013133,1257.920166,1257.406128,-1.446606,11.997318
C:\dev\dataset\ThinFilm\PMMA\data1\0288.tif,0.011237,22.474982,0.009141,0.013027,1257.96582,1257.274292,-1.442475,11.997565
C:\dev\dataset\ThinFilm\PMMA\data1\0289.tif,0.011049,22.098263,0.009133,0.013002,1257.9552,1257.24292,-1.42508,11.997819
C:\dev\dataset\ThinFilm\PMMA\data1\0290.tif,0.011172,22.34395,0.009213,0.013,1258.054932,1257.240967,-1.423652,11.998066
C:\dev\dataset\ThinFilm\PMMA\data1\0291.tif,0.011147,22.294812,0.00917,0.013014,1258.001709,1257.25769,-1.411105,11.99832
C:\dev\dataset\ThinFilm\PMMA\data1\0292.tif,0.011074,22.1474,0.009367,0.013108,1258.24707,1257.375122,-1.419159,11.998574
C:\dev\dataset\ThinFilm\PMMA\data1\0293.tif,0.011434,22.868081,0.009246,0.013681,1258.096191,1258.085815,-1.399427,11.998835
C:\dev\dataset\ThinFilm\PMMA\data1\0294.tif,0.011246,22.491362,0.009284,0.013472,1258.143921,1257.827148,-1.479686,11.999075
C:\dev\dataset\ThinFilm\PMMA\data1\0295.tif,0.011319,22.638774,0.009319,0.013723,1258.187866,1258.137817,-1.451143,11.999323
C:\dev\dataset\ThinFilm\PMMA\data1\0296.tif,0.011344,22.687911,0.009324,0.013613,1258.193237,1258.001221,-1.472511,11.99957
C:\dev\dataset\ThinFilm\PMMA\data1\0297.tif,0.011442,22.88446,0.00936,0.013592,1258.238403,1257.975098,-1.460019,11.999824
C:\dev\dataset\ThinFilm\PMMA\data1\0298.tif,0.011254,22.507741,0.009375,0.013758,1258.25708,1258.181519,-1.452124,12.000071
C:\dev\dataset\ThinFilm\PMMA\data1\0299.tif,0.01136,22.720669,0.009509,0.013578,1258.424072,1257.958374,-1.467536,12.000326
C:\dev\dataset\ThinFilm\PMMA\data1\0300.tif,0.011369,22.737048,0.00954,0.013665,1258.463379,1258.065796,-1.427952,12.00058
C:\dev\dataset\ThinFilm\PMMA\data1\0301.tif,0.011229,22.458603,0.009504,0.013619,1258.417725,1258.009399,-1.432313,12.000827
C:\dev\dataset\ThinFilm\PMMA\data1\0302.tif,0.011237,22.474982,0.009533,0.013783,1258.454102,1258.212646,-1.433049,12.001081
C:\dev\dataset\ThinFilm\PMMA\data1\0303.tif,0.011418,22.835323,0.00967,0.013784,1258.62561,1258.213501,-1.445828,12.001328
C:\dev\dataset\ThinFilm\PMMA\data1\0304.tif,0.011524,23.048251,0.009636,0.013815,1258.583008,1258.252197,-1.425335,12.001575
C:\dev\dataset\ThinFilm\PMMA\data1\0305.tif,0.011606,23.212042,0.009695,0.014225,1258.65564,1258.761475,-1.433636,12.001829
C:\dev\dataset\ThinFilm\PMMA\data1\0306.tif,0.011663,23.326696,0.009774,0.013772,1258.754761,1258.198853,-1.467341,12.002083
C:\dev\dataset\ThinFilm\PMMA\data1\0307.tif,0.011622,23.244801,0.009791,0.0138,1258.775635,1258.233521,-1.409021,12.00233
C:\dev\dataset\ThinFilm\PMMA\data1\0308.tif,0.011672,23.343075,0.009877,0.014158,1258.883667,1258.677856,-1.409468,12.002584
C:\dev\dataset\ThinFilm\PMMA\data1\0309.tif,0.011803,23.605141,0.009855,0.014771,1258.855469,1259.439453,-1.433356,12.002832
C:\dev\dataset\ThinFilm\PMMA\data1\0310.tif,0.011581,23.162905,0.009866,0.014159,1258.868896,1258.679077,-1.498893,12.003079
C:\dev\dataset\ThinFilm\PMMA\data1\0311.tif,0.011827,23.654278,0.00996,0.014605,1258.986206,1259.2323,-1.435167,12.003333
C:\dev\dataset\ThinFilm\PMMA\data1\0312.tif,0.01186,23.719795,0.009969,0.014646,1258.99707,1259.283325,-1.466367,12.00358
C:\dev\dataset\ThinFilm\PMMA\data1\0313.tif,0.011753,23.506866,0.010087,0.014724,1259.144409,1259.381104,-1.469195,12.003834
C:\dev\dataset\ThinFilm\PMMA\data1\0314.tif,0.011983,23.965481,0.010064,0.014817,1259.116089,1259.496338,-1.459799,12.004081
C:\dev\dataset\ThinFilm\PMMA\data1\0315.tif,0.011942,23.883586,0.010089,0.014729,1259.146973,1259.386475,-1.472329,12.004335
C:\dev\dataset\ThinFilm\PMMA\data1\0316.tif,0.012073,24.145652,0.010189,0.014888,1259.271973,1259.584351,-1.459931,12.004589
C:\dev\dataset\ThinFilm\PMMA\data1\0317.tif,0.012032,24.063756,0.01017,0.014814,1259.248413,1259.491821,-1.461221,12.004844
C:\dev\dataset\ThinFilm\PMMA\data1\0318.tif,0.012106,24.211168,0.010197,0.014816,1259.282349,1259.494507,-1.456589,12.005084
C:\dev\dataset\ThinFilm\PMMA\data1\0319.tif,0.012253,24.505992,0.010228,0.014921,1259.320923,1259.625366,-1.452917,12.005338
C:\dev\dataset\ThinFilm\PMMA\data1\0320.tif,0.012081,24.162031,0.010236,0.014788,1259.330933,1259.459473,-1.458829,12.005592
C:\dev\dataset\ThinFilm\PMMA\data1\0321.tif,0.012056,24.112893,0.010331,0.014609,1259.448486,1259.237427,-1.444636,12.005846
C:\dev\dataset\ThinFilm\PMMA\data1\0322.tif,0.012327,24.653404,0.010268,0.014788,1259.37085,1259.459961,-1.414129,12.006086
C:\dev\dataset\ThinFilm\PMMA\data1\0323.tif,0.012294,24.587888,0.010457,0.014755,1259.605713,1259.419189,-1.440159,12.006341
C:\dev\dataset\ThinFilm\PMMA\data1\0324.tif,0.012368,24.7353,0.01035,0.014739,1259.472046,1259.399658,-1.411072,12.006588
C:\dev\dataset\ThinFilm\PMMA\data1\0325.tif,0.012351,24.702541,0.010421,0.014812,1259.561157,1259.48938,-1.424163,12.006842
C:\dev\dataset\ThinFilm\PMMA\data1\0326.tif,0.012269,24.53875,0.010492,0.015341,1259.650146,1260.14624,-1.421348,12.007096
C:\dev\dataset\ThinFilm\PMMA\data1\0327.tif,0.01245,24.899091,0.010602,0.015266,1259.786499,1260.053589,-1.462121,12.007336
C:\dev\dataset\ThinFilm\PMMA\data1\0328.tif,0.012482,24.964607,0.010582,0.015247,1259.762451,1260.029541,-1.439978,12.007597
C:\dev\dataset\ThinFilm\PMMA\data1\0329.tif,0.012392,24.784437,0.0106,0.015174,1259.784302,1259.939453,-1.440781,12.007844
C:\dev\dataset\ThinFilm\PMMA\data1\0330.tif,0.01249,24.980986,0.010652,0.015854,1259.849609,1260.782349,-1.43155,12.008098
C:\dev\dataset\ThinFilm\PMMA\data1\0331.tif,0.01245,24.899091,0.010697,0.015932,1259.905151,1260.879517,-1.488255,12.008346
C:\dev\dataset\ThinFilm\PMMA\data1\0332.tif,0.012581,25.161157,0.010748,0.015746,1259.969238,1260.648682,-1.489391,12.0086
C:\dev\dataset\ThinFilm\PMMA\data1\0333.tif,0.012605,25.210294,0.010713,0.015719,1259.925293,1260.615845,-1.464942,12.008847
C:\dev\dataset\ThinFilm\PMMA\data1\0334.tif,0.012728,25.455981,0.010827,0.015885,1260.067139,1260.822021,-1.467308,12.009101
C:\dev\dataset\ThinFilm\PMMA\data1\0335.tif,0.012581,25.161157,0.010941,0.015899,1260.208862,1260.838501,-1.467233,12.009348
C:\dev\dataset\ThinFilm\PMMA\data1\0336.tif,0.012712,25.423222,0.010939,0.015888,1260.207153,1260.825317,-1.45319,12.009602
C:\dev\dataset\ThinFilm\PMMA\data1\0337.tif,0.012671,25.341327,0.011014,0.015997,1260.300537,1260.959839,-1.452395,12.009849
C:\dev\dataset\ThinFilm\PMMA\data1\0338.tif,0.012671,25.341327,0.011062,0.015899,1260.360229,1260.839111,-1.452372,12.01011
C:\dev\dataset\ThinFilm\PMMA\data1\0339.tif,0.012662,25.324948,0.01106,0.015931,1260.358276,1260.878906,-1.437286,12.01035
C:\dev\dataset\ThinFilm\PMMA\data1\0340.tif,0.012777,25.554255,0.0111,0.015904,1260.407959,1260.845093,-1.440387,12.010598
C:\dev\dataset\ThinFilm\PMMA\data1\0341.tif,0.012802,25.603393,0.01112,0.015889,1260.433105,1260.826416,-1.432761,12.010852
C:\dev\dataset\ThinFilm\PMMA\data1\0342.tif,0.012785,25.570634,0.011172,0.015929,1260.497681,1260.876465,-1.428815,12.011106
C:\dev\dataset\ThinFilm\PMMA\data1\0343.tif,0.012802,25.603393,0.011175,0.015959,1260.500854,1260.913208,-1.42579,12.011353
C:\dev\dataset\ThinFilm\PMMA\data1\0344.tif,0.012802,25.603393,0.011201,0.015978,1260.533813,1260.937256,-1.428116,12.0116
C:\dev\dataset\ThinFilm\PMMA\data1\0345.tif,0.012892,25.783563,0.011235,0.015889,1260.575806,1260.826782,-1.426476,12.011854
C:\dev\dataset\ThinFilm\PMMA\data1\0346.tif,0.012875,25.750805,0.011263,0.01594,1260.611206,1260.890137,-1.414282,12.012108
C:\dev\dataset\ThinFilm\PMMA\data1\0347.tif,0.012933,25.865458,0.011367,0.016372,1260.740112,1261.425415,-1.415234,12.012355
C:\dev\dataset\ThinFilm\PMMA\data1\0348.tif,0.013006,26.01287,0.0113,0.015801,1260.656494,1260.717041,-1.44031,12.01261
C:\dev\dataset\ThinFilm\PMMA\data1\0349.tif,0.013162,26.324073,0.011478,0.016273,1260.878662,1261.303467,-1.398363,12.012857
C:\dev\dataset\ThinFilm\PMMA\data1\0350.tif,0.013097,26.193041,0.011465,0.016263,1260.862061,1261.290527,-1.41781,12.013111
C:\dev\dataset\ThinFilm\PMMA\data1\0351.tif,0.013039,26.078387,0.011492,0.016237,1260.89624,1261.258789,-1.418542,12.013358
C:\dev\dataset\ThinFilm\PMMA\data1\0352.tif,0.013146,26.291315,0.011614,0.016396,1261.04895,1261.455566,-1.412927,12.013612
C:\dev\dataset\ThinFilm\PMMA\data1\0353.tif,0.013137,26.274936,0.011587,0.016519,1261.015137,1261.608154,-1.411684,12.013859
C:\dev\dataset\ThinFilm\PMMA\data1\0354.tif,0.013285,26.56976,0.011624,0.016816,1261.060547,1261.976807,-1.425598,12.014106
C:\dev\dataset\ThinFilm\PMMA\data1\0355.tif,0.013195,26.38959,0.011673,0.016977,1261.121948,1262.177002,-1.446686,12.014354
C:\dev\dataset\ThinFilm\PMMA\data1\0356.tif,0.013367,26.733551,0.011792,0.016895,1261.270386,1262.074585,-1.454387,12.014615
C:\dev\dataset\ThinFilm\PMMA\data1\0357.tif,0.013252,26.504244,0.011856,0.016801,1261.350586,1261.958008,-1.432718,12.014862
C:\dev\dataset\ThinFilm\PMMA\data1\0358.tif,0.013244,26.487865,0.011788,0.016751,1261.265259,1261.896118,-1.417016,12.015109
C:\dev\dataset\ThinFilm\PMMA\data1\0359.tif,0.013129,26.258557,0.011848,0.016939,1261.340454,1262.130005,-1.421014,12.015363
C:\dev\dataset\ThinFilm\PMMA\data1\0360.tif,0.013449,26.897342,0.011939,0.016974,1261.453247,1262.173218,-1.429687,12.015617
C:\dev\dataset\ThinFilm\PMMA\data1\0361.tif,0.013342,26.684414,0.011917,0.017042,1261.425781,1262.25769,-1.421767,12.015864
C:\dev\dataset\ThinFilm\PMMA\data1\0362.tif,0.013506,27.011996,0.011984,0.016955,1261.510132,1262.148926,-1.430111,12.016118
C:\dev\dataset\ThinFilm\PMMA\data1\0363.tif,0.013424,26.848205,0.012008,0.016876,1261.540039,1262.05188,-1.41472,12.016365
C:\dev\dataset\ThinFilm\PMMA\data1\0364.tif,0.013498,26.995617,0.012078,0.01685,1261.626221,1262.019043,-1.405384,12.016613
